Date_seances,Num_page,Titre,Texte,Thème
18 janvier 2022,530.0,QUESTIONS ORALES,,
18 janvier 2022,531.0,QUESTIONS ORALES,,
18 janvier 2022,532.0,QUESTIONS ORALES,,
02 février 2022,1297.0,AMÉLIORATION DE LA PRISE EN CHARGE DES PERSONNES ATTEINTES DU TROUBLE DU DÉFICIT DE L’ATTENTION Débat organisé à la demande  du groupe Union Centriste,Article 2 (Non modifié),PROPOSITION DE LOI TENDANT À RENFORCER L’UNIVERSALITÉ DES ALLOCATIONS FAMILIALES
02 février 2022,1300.0,AMÉLIORATION DE LA PRISE EN CHARGE DES PERSONNES ATTEINTES DU TROUBLE DU DÉFICIT DE L’ATTENTION Débat organisé à la demande  du groupe Union Centriste,Article 2 (Non modifié),PROPOSITION DE LOI TENDANT À RENFORCER L’UNIVERSALITÉ DES ALLOCATIONS FAMILIALES
09 février 2022,1506.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,PROPOSITION DE LOI RELATIVE AUX LOIS DE FINANCEMENT DE LA SÉCURITÉ SOCIALE
