Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,Mme la présidente.,02 août 2022,2985,,,
2,Mme la présidente.,02 août 2022,2985,PROCÈS-VERBAL,,
3,Mme la présidente.,02 août 2022,2985,QUESTIONS ORALES,,
4,Mme la présidente.,02 août 2022,2985,QUESTIONS ORALES,,
5,M. Bernard Fialaire.,02 août 2022,2985,QUESTIONS ORALES,,
6,Mme la présidente.,02 août 2022,2985,QUESTIONS ORALES,,
7,"Mme Caroline Cayeux,",02 août 2022,2985,QUESTIONS ORALES,,
8,Mme la présidente.,02 août 2022,2985,QUESTIONS ORALES,,
9,M. Bernard Fialaire.,02 août 2022,2986,QUESTIONS ORALES,,
10,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
11,M. Bernard Fialaire.,02 août 2022,2986,QUESTIONS ORALES,,
12,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
13,M. Patrice Joly.,02 août 2022,2986,QUESTIONS ORALES,,
14,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
15,"Mme Caroline Cayeux,",02 août 2022,2986,QUESTIONS ORALES,,
16,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
17,"Mme Caroline Cayeux,",02 août 2022,2986,QUESTIONS ORALES,,
18,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
19,"Mme Caroline Cayeux,",02 août 2022,2986,QUESTIONS ORALES,,
20,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
21,M. Patrice Joly.,02 août 2022,2986,QUESTIONS ORALES,,
22,Mme la présidente.,02 août 2022,2986,QUESTIONS ORALES,,
23,Mme Elsa Schalck.,02 août 2022,2987,QUESTIONS ORALES,,
24,Mme la présidente.,02 août 2022,2987,QUESTIONS ORALES,,
25,"Mme Caroline Cayeux,",02 août 2022,2987,QUESTIONS ORALES,,
26,Mme la présidente.,02 août 2022,2987,QUESTIONS ORALES,,
27,Mme Cécile Cukierman.,02 août 2022,2987,QUESTIONS ORALES,,
28,Mme la présidente.,02 août 2022,2987,QUESTIONS ORALES,,
29,"Mme Caroline Cayeux,",02 août 2022,2987,QUESTIONS ORALES,,
30,Mme la présidente.,02 août 2022,2988,QUESTIONS ORALES,,
31,Mme Cécile Cukierman.,02 août 2022,2988,QUESTIONS ORALES,,
32,Mme la présidente.,02 août 2022,2988,QUESTIONS ORALES,,
33,M. Dominique Théophile.,02 août 2022,2988,QUESTIONS ORALES,,
34,Mme la présidente.,02 août 2022,2988,QUESTIONS ORALES,,
35,"M. Jean-François Carenco,",02 août 2022,2988,QUESTIONS ORALES,,
36,Mme la présidente.,02 août 2022,2989,QUESTIONS ORALES,,
37,"M. Jean-François Carenco,",02 août 2022,2989,QUESTIONS ORALES,,
38,Mme la présidente.,02 août 2022,2989,QUESTIONS ORALES,,
39,M. Yves Détraigne.,02 août 2022,2989,QUESTIONS ORALES,,
40,Mme la présidente.,02 août 2022,2989,QUESTIONS ORALES,,
41,M. Yves Détraigne.,02 août 2022,2989,QUESTIONS ORALES,,
42,Mme la présidente.,02 août 2022,2989,QUESTIONS ORALES,,
43,"Mme Caroline Cayeux,",02 août 2022,2989,QUESTIONS ORALES,,
44,Mme la présidente.,02 août 2022,2989,QUESTIONS ORALES,,
45,M. Antoine Lefèvre.,02 août 2022,2989,QUESTIONS ORALES,,
46,Mme la présidente.,02 août 2022,2990,QUESTIONS ORALES,,
47,"Mme Caroline Cayeux,",02 août 2022,2990,QUESTIONS ORALES,,
48,Mme la présidente.,02 août 2022,2990,QUESTIONS ORALES,,
49,M. Antoine Lefèvre.,02 août 2022,2990,QUESTIONS ORALES,,
50,Mme la présidente.,02 août 2022,2990,QUESTIONS ORALES,,
51,Mme Victoire Jasmin.,02 août 2022,2990,QUESTIONS ORALES,,
52,Mme la présidente.,02 août 2022,2990,QUESTIONS ORALES,,
53,"Mme Agnès Firmin Le Bodo,",02 août 2022,2990,QUESTIONS ORALES,,
54,Mme la présidente.,02 août 2022,2991,QUESTIONS ORALES,,
55,"Mme Agnès Firmin Le Bodo,",02 août 2022,2991,QUESTIONS ORALES,,
56,Mme la présidente.,02 août 2022,2991,QUESTIONS ORALES,,
57,Mme Victoire Jasmin.,02 août 2022,2991,QUESTIONS ORALES,,
58,Mme la présidente.,02 août 2022,2991,QUESTIONS ORALES,,
59,Mme Christine Bonfanti-Dossat.,02 août 2022,2991,QUESTIONS ORALES,,
60,Mme la présidente.,02 août 2022,2991,QUESTIONS ORALES,,
61,"Mme Agnès Firmin Le Bodo,",02 août 2022,2991,QUESTIONS ORALES,,
62,Mme la présidente.,02 août 2022,2992,QUESTIONS ORALES,,
63,Mme Christine Bonfanti-Dossat.,02 août 2022,2992,QUESTIONS ORALES,,
64,Mme la présidente.,02 août 2022,2992,QUESTIONS ORALES,,
65,M. Olivier Rietmann.,02 août 2022,2992,QUESTIONS ORALES,,
66,Mme la présidente.,02 août 2022,2992,QUESTIONS ORALES,,
67,"Mme Agnès Firmin Le Bodo,",02 août 2022,2992,QUESTIONS ORALES,,
68,Mme la présidente.,02 août 2022,2992,QUESTIONS ORALES,,
69,M. Olivier Rietmann.,02 août 2022,2992,QUESTIONS ORALES,,
70,Mme la présidente.,02 août 2022,2993,QUESTIONS ORALES,,
71,M. Guillaume Chevrollier.,02 août 2022,2993,QUESTIONS ORALES,,
72,Mme la présidente.,02 août 2022,2993,QUESTIONS ORALES,,
73,"Mme Agnès Firmin Le Bodo,",02 août 2022,2993,QUESTIONS ORALES,,
74,Mme la présidente.,02 août 2022,2993,QUESTIONS ORALES,,
75,"Mme Agnès Firmin Le Bodo,",02 août 2022,2993,QUESTIONS ORALES,,
76,Mme la présidente.,02 août 2022,2993,QUESTIONS ORALES,,
77,M. Guillaume Chevrollier.,02 août 2022,2993,QUESTIONS ORALES,,
78,Mme la présidente.,02 août 2022,2994,QUESTIONS ORALES,,
