Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,Mme la présidente.,08 février 2022,1388,,,
2,Mme la présidente.,08 février 2022,1388,PROCÈS-VERBAL,,
3,Mme la présidente.,08 février 2022,1388,DÉCÈS D’UN ANCIEN SÉNATEUR,,
4,Mme la présidente.,08 février 2022,1388,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,,
5,"M. Christophe-André Frassa,",08 février 2022,1388,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,,
6,Mme la présidente.,08 février 2022,1389,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,,
7,"M. Jean-Baptiste Lemoyne,",08 février 2022,1389,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,,
8,Mme la présidente.,08 février 2022,1390,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
9,Mme la présidente.,08 février 2022,1406,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
10,Mme la présidente.,08 février 2022,1406,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
11,Mme Florence Blatrix Contat.,08 février 2022,1406,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
12,Mme la présidente.,08 février 2022,1407,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
13,M. Ludovic Haye.,08 février 2022,1407,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
14,Mme la présidente.,08 février 2022,1408,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
15,M. Franck Menonville.,08 février 2022,1408,ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE Adoption des conclusions d’une commission mixte paritaire sur un projet de loi,Article 16 (Supprimé) Article 17,PROJET DE LOI EN FAVEUR DE L’ACTIVITÉ PROFESSIONNELLE INDÉPENDANTE
