Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,M. le président.,25 janvier 2022,890,,,
2,M. le président.,25 janvier 2022,890,PROCÈS-VERBAL,,
3,M. le président.,25 janvier 2022,890,QUESTIONS ORALES,,
4,M. le président.,25 janvier 2022,890,QUESTIONS ORALES,,
5,Mme Françoise Gatel.,25 janvier 2022,890,QUESTIONS ORALES,,
6,M. le président.,25 janvier 2022,890,QUESTIONS ORALES,,
7,"M. Adrien Taquet,",25 janvier 2022,890,QUESTIONS ORALES,,
8,Mme Françoise Gatel.,25 janvier 2022,891,QUESTIONS ORALES,,
9,"M. Adrien Taquet,",25 janvier 2022,891,QUESTIONS ORALES,,
10,M. le président.,25 janvier 2022,891,QUESTIONS ORALES,,
11,"M. Adrien Taquet,",25 janvier 2022,891,QUESTIONS ORALES,,
12,M. le président.,25 janvier 2022,891,QUESTIONS ORALES,,
13,Mme Françoise Gatel.,25 janvier 2022,891,QUESTIONS ORALES,,
14,M. le président.,25 janvier 2022,891,QUESTIONS ORALES,,
15,M. Michel Savin.,25 janvier 2022,891,QUESTIONS ORALES,,
16,M. le président.,25 janvier 2022,891,QUESTIONS ORALES,,
17,"M. Adrien Taquet,",25 janvier 2022,891,QUESTIONS ORALES,,
18,M. le président.,25 janvier 2022,891,QUESTIONS ORALES,,
19,M. Michel Savin.,25 janvier 2022,891,QUESTIONS ORALES,,
20,M. le président.,25 janvier 2022,892,QUESTIONS ORALES,,
21,M. Frédéric Marchand.,25 janvier 2022,892,QUESTIONS ORALES,,
22,M. le président.,25 janvier 2022,892,QUESTIONS ORALES,,
23,"M. Adrien Taquet,",25 janvier 2022,892,QUESTIONS ORALES,,
24,M. le président.,25 janvier 2022,892,QUESTIONS ORALES,,
25,Mme Catherine Deroche.,25 janvier 2022,892,QUESTIONS ORALES,,
26,M. le président.,25 janvier 2022,893,QUESTIONS ORALES,,
27,"M. Adrien Taquet,",25 janvier 2022,893,QUESTIONS ORALES,,
28,M. le président.,25 janvier 2022,893,QUESTIONS ORALES,,
29,Mme Catherine Deroche.,25 janvier 2022,893,QUESTIONS ORALES,,
