Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,M. le président.,19 janvier 2022,664,,,
2,M. le président.,19 janvier 2022,664,PROCÈS-VERBAL,,
3,M. le président.,19 janvier 2022,664,DEMANDE PAR UNE COMMISSION  DES PRÉROGATIVES  D’UNE COMMISSION D’ENQUÊTE,,
4,M. le président.,19 janvier 2022,664,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
5,M. le président.,19 janvier 2022,664,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
6,M. Pierre Laurent.,19 janvier 2022,664,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
7,M. le président.,19 janvier 2022,664,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
8,M. Philippe Pemezec.,19 janvier 2022,664,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
9,"M. Bruno Le Maire,",19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
10,M. le président.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
11,M. Marc-Philippe Daubresse.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
12,"M. Jean Castex,",19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
13,"M. Bruno Le Maire,",19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
14,M. Marc-Philippe Daubresse.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
15,"M. Bruno Le Maire,",19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
16,M. Marc-Philippe Daubresse.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
17,"M. Bruno Le Maire,",19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
18,"M. Jean Castex,",19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
19,M. Marc-Philippe Daubresse.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
20,M. le président.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
21,M. François Patriat.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
22,M. Marc-Philippe Daubresse.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
23,M. François Patriat.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
24,M. François Patriat.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
25,M. Marc-Philippe Daubresse.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
26,M. François Patriat.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
27,M. Rachid Temal.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
28,M. François Patriat.,19 janvier 2022,665,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
