Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,Mme le président.,10 janvier 2022,184,,,
2,Mme le président.,10 janvier 2022,184,PROCÈS-VERBAL,,
3,Mme le président.,10 janvier 2022,184,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
4,"Mme Catherine Morin-Desailly,",10 janvier 2022,184,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
5,M. Pierre Ouzoulias.,10 janvier 2022,185,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
6,"Mme Catherine Morin-Desailly,",10 janvier 2022,185,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
7,Mme le président.,10 janvier 2022,187,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
8,"Mme Nathalie Elimas,",10 janvier 2022,187,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
9,M. Max Brisson.,10 janvier 2022,188,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
10,"Mme Nathalie Elimas,",10 janvier 2022,188,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
11,"Mme Catherine Morin-Desailly,",10 janvier 2022,189,CIRCULATION ET RETOUR DES BIENS CULTURELS APPARTENANT AUX COLLECTIONS PUBLIQUES Adoption d’une proposition de loi  dans le texte de la commission,,
