Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,Mme la présidente.,21 novembre 2022,6064,,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
2,Mme la présidente.,21 novembre 2022,6064,PROCÈS-VERBAL,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
3,Mme la présidente.,21 novembre 2022,6064,MISE AU POINT AU SUJET DE VOTES,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
4,M. Jean-Claude Requier.,21 novembre 2022,6064,MISE AU POINT AU SUJET DE VOTES,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
5,Mme la présidente.,21 novembre 2022,6064,MISE AU POINT AU SUJET DE VOTES,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
6,Mme la présidente.,21 novembre 2022,6064,MISE AU POINT AU SUJET DE VOTES,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
7,Mme la présidente.,21 novembre 2022,6073,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
8,Mme Christine Lavarde.,21 novembre 2022,6073,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
9,Mme la présidente.,21 novembre 2022,6074,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
10,M. Marc Laménie.,21 novembre 2022,6074,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
11,Mme la présidente.,21 novembre 2022,6074,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
12,M. Patrick Kanner.,21 novembre 2022,6074,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
13,Mme la présidente.,21 novembre 2022,6074,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
14,M. Didier Marie.,21 novembre 2022,6074,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
15,Mme la présidente.,21 novembre 2022,6075,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
16,M. Philippe Dominati.,21 novembre 2022,6075,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
17,Mme la présidente.,21 novembre 2022,6075,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
18,M. Daniel Breuiller.,21 novembre 2022,6075,MISE AU POINT AU SUJET DE VOTES,DISPOSITIONS RELATIVES AUX RESSOURCES Article 5,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
