Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,M. le président.,14 novembre 2022,5392,,,
2,M. le président.,14 novembre 2022,5392,PROCÈS-VERBAL,,
3,M. le président.,14 novembre 2022,5392,DÉCÈS D’UN ANCIEN SÉNATEUR,,
4,M. le président.,14 novembre 2022,5392,ENSEIGNEMENT PROFESSIONNEL,,
5,"M. Max Brisson,",14 novembre 2022,5392,ENSEIGNEMENT PROFESSIONNEL,,
6,M. Pierre Ouzoulias.,14 novembre 2022,5393,ENSEIGNEMENT PROFESSIONNEL,,
7,M. Max Brisson.,14 novembre 2022,5393,ENSEIGNEMENT PROFESSIONNEL,,
8,M. Stéphane Piednoir.,14 novembre 2022,5393,ENSEIGNEMENT PROFESSIONNEL,,
9,M. Max Brisson.,14 novembre 2022,5393,ENSEIGNEMENT PROFESSIONNEL,,
10,M. le président.,14 novembre 2022,5393,ENSEIGNEMENT PROFESSIONNEL,,
11,"Mme Carole Grandjean,",14 novembre 2022,5393,ENSEIGNEMENT PROFESSIONNEL,,
12,M. le président.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
13,"Mme Carole Grandjean,",14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
14,M. le président.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
15,"Mme Carole Grandjean,",14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
16,M. le président.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
17,M. Pierre-Jean Verzelen.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
18,M. le président.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
19,"Mme Carole Grandjean,",14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
20,M. le président.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
21,Mme Monique de Marco.,14 novembre 2022,5395,ENSEIGNEMENT PROFESSIONNEL,,
22,M. le président.,14 novembre 2022,5396,ENSEIGNEMENT PROFESSIONNEL,,
23,"Mme Carole Grandjean,",14 novembre 2022,5396,ENSEIGNEMENT PROFESSIONNEL,,
24,M. le président.,14 novembre 2022,5396,ENSEIGNEMENT PROFESSIONNEL,,
25,Mme Nicole Duranton.,14 novembre 2022,5396,ENSEIGNEMENT PROFESSIONNEL,,
26,M. le président.,14 novembre 2022,5396,ENSEIGNEMENT PROFESSIONNEL,,
27,"Mme Carole Grandjean,",14 novembre 2022,5396,ENSEIGNEMENT PROFESSIONNEL,,
28,M. le président.,14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
29,Mme Marie-Pierre Monier.,14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
30,M. le président.,14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
31,"Mme Carole Grandjean,",14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
32,M. le président.,14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
33,Mme Marie-Pierre Monier.,14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
34,M. le président.,14 novembre 2022,5397,ENSEIGNEMENT PROFESSIONNEL,,
35,Mme Céline Brulin.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
36,M. le président.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
37,"Mme Carole Grandjean,",14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
38,M. le président.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
39,Mme Céline Brulin.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
40,M. le président.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
41,Mme Céline Brulin.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
42,M. le président.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
43,Mme Annick Billon.,14 novembre 2022,5398,ENSEIGNEMENT PROFESSIONNEL,,
44,M. le président.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
45,"Mme Carole Grandjean,",14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
46,M. le président.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
47,M. Jean-Claude Requier.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
48,M. le président.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
49,"Mme Carole Grandjean,",14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
50,M. le président.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
51,M. Max Brisson.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
52,M. Pierre Ouzoulias.,14 novembre 2022,5399,ENSEIGNEMENT PROFESSIONNEL,,
53,M. Max Brisson.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
54,Mme Céline Brulin.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
55,M. Max Brisson.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
56,M. Pierre Ouzoulias.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
57,M. le président.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
58,"Mme Carole Grandjean,",14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
59,M. le président.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
60,M. Max Brisson.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
61,M. Pierre Ouzoulias.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
62,M. Max Brisson.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
63,Mme Sylvie Robert.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
64,M. Max Brisson.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
65,Mme Sylvie Robert.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
66,"Mme Carole Grandjean,",14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
67,M. le président.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
68,M. Yan Chantrel.,14 novembre 2022,5400,ENSEIGNEMENT PROFESSIONNEL,,
69,M. le président.,14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
70,"Mme Carole Grandjean,",14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
71,M. le président.,14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
72,M. Yan Chantrel.,14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
73,M. le président.,14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
74,M. Jean Hingray.,14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
75,M. le président.,14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
76,"Mme Carole Grandjean,",14 novembre 2022,5401,ENSEIGNEMENT PROFESSIONNEL,,
77,M. le président.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
78,M. Jean Hingray.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
79,M. le président.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
80,M. Stéphane Piednoir.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
81,M. le président.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
82,"Mme Carole Grandjean,",14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
83,M. le président.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
84,Mme Corinne Féret.,14 novembre 2022,5402,ENSEIGNEMENT PROFESSIONNEL,,
85,M. le président.,14 novembre 2022,5403,ENSEIGNEMENT PROFESSIONNEL,,
86,"Mme Carole Grandjean,",14 novembre 2022,5403,ENSEIGNEMENT PROFESSIONNEL,,
87,M. le président.,14 novembre 2022,5403,ENSEIGNEMENT PROFESSIONNEL,,
88,Mme Béatrice Gosselin.,14 novembre 2022,5403,ENSEIGNEMENT PROFESSIONNEL,,
89,M. le président.,14 novembre 2022,5403,ENSEIGNEMENT PROFESSIONNEL,,
90,"Mme Carole Grandjean,",14 novembre 2022,5403,ENSEIGNEMENT PROFESSIONNEL,,
91,M. le président.,14 novembre 2022,5404,ENSEIGNEMENT PROFESSIONNEL,,
92,Mme Anne Ventalon.,14 novembre 2022,5404,ENSEIGNEMENT PROFESSIONNEL,,
93,M. le président.,14 novembre 2022,5404,ENSEIGNEMENT PROFESSIONNEL,,
94,"Mme Carole Grandjean,",14 novembre 2022,5404,ENSEIGNEMENT PROFESSIONNEL,,
95,M. le président.,14 novembre 2022,5404,ENSEIGNEMENT PROFESSIONNEL,,
96,Mme Dominique Estrosi Sassone.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
97,M. le président.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
98,"Mme Carole Grandjean,",14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
99,M. le président.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
100,Mme Dominique Estrosi Sassone.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
101,M. le président.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
102,M. Édouard Courtial.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
103,M. le président.,14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
104,"Mme Carole Grandjean,",14 novembre 2022,5405,ENSEIGNEMENT PROFESSIONNEL,,
105,M. le président.,14 novembre 2022,5406,ENSEIGNEMENT PROFESSIONNEL,,
106,"M. Stéphane Piednoir,",14 novembre 2022,5406,ENSEIGNEMENT PROFESSIONNEL,,
107,M. Pierre Ouzoulias.,14 novembre 2022,5406,ENSEIGNEMENT PROFESSIONNEL,,
108,M. Stéphane Piednoir.,14 novembre 2022,5406,ENSEIGNEMENT PROFESSIONNEL,,
109,M. Max Brisson.,14 novembre 2022,5407,ENSEIGNEMENT PROFESSIONNEL,,
110,M. Stéphane Piednoir.,14 novembre 2022,5407,ENSEIGNEMENT PROFESSIONNEL,,
111,M. Patrick Chaize.,14 novembre 2022,5407,ENSEIGNEMENT PROFESSIONNEL,,
112,M. Stéphane Piednoir.,14 novembre 2022,5407,ENSEIGNEMENT PROFESSIONNEL,,
113,M. le président.,14 novembre 2022,5407,ENSEIGNEMENT PROFESSIONNEL,,
114,M. le président.,14 novembre 2022,5407,ENSEIGNEMENT PROFESSIONNEL,,
115,M. le président.,14 novembre 2022,5407,BILAN DE LA PLATEFORME PARCOURSUP,,
116,"M. Pierre Ouzoulias,",14 novembre 2022,5407,BILAN DE LA PLATEFORME PARCOURSUP,,
117,M. Max Brisson et Stéphane Piednoir.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
118,M. Pierre Ouzoulias.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
119,M. Max Brisson.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
120,M. Pierre Ouzoulias.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
121,M. Stéphane Piednoir.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
122,M. Pierre Ouzoulias.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
123,M. Max Brisson.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
124,M. le président.,14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
125,"Mme Sylvie Retailleau,",14 novembre 2022,5408,BILAN DE LA PLATEFORME PARCOURSUP,,
126,M. le président.,14 novembre 2022,5409,BILAN DE LA PLATEFORME PARCOURSUP,,
127,M. Thomas Dossus.,14 novembre 2022,5409,BILAN DE LA PLATEFORME PARCOURSUP,,
128,M. le président.,14 novembre 2022,5409,BILAN DE LA PLATEFORME PARCOURSUP,,
129,"Mme Sylvie Retailleau,",14 novembre 2022,5409,BILAN DE LA PLATEFORME PARCOURSUP,,
130,M. le président.,14 novembre 2022,5410,BILAN DE LA PLATEFORME PARCOURSUP,,
131,Mme Nicole Duranton.,14 novembre 2022,5410,BILAN DE LA PLATEFORME PARCOURSUP,,
132,M. le président.,14 novembre 2022,5411,BILAN DE LA PLATEFORME PARCOURSUP,,
133,"Mme Sylvie Retailleau,",14 novembre 2022,5411,BILAN DE LA PLATEFORME PARCOURSUP,,
134,M. le président.,14 novembre 2022,5411,BILAN DE LA PLATEFORME PARCOURSUP,,
135,Mme Sylvie Robert.,14 novembre 2022,5411,BILAN DE LA PLATEFORME PARCOURSUP,,
136,M. Max Brisson.,14 novembre 2022,5412,BILAN DE LA PLATEFORME PARCOURSUP,,
137,Mme Sylvie Robert.,14 novembre 2022,5412,BILAN DE LA PLATEFORME PARCOURSUP,,
138,M. Max Brisson.,14 novembre 2022,5412,BILAN DE LA PLATEFORME PARCOURSUP,,
139,Mme Sylvie Robert.,14 novembre 2022,5412,BILAN DE LA PLATEFORME PARCOURSUP,,
140,M. Stéphane Piednoir.,14 novembre 2022,5412,BILAN DE LA PLATEFORME PARCOURSUP,,
141,Mme Sylvie Robert.,14 novembre 2022,5412,BILAN DE LA PLATEFORME PARCOURSUP,,
142,M. le président.,14 novembre 2022,5413,BILAN DE LA PLATEFORME PARCOURSUP,,
