Numero,Nom_intervenants,Date_seances,Num_page,Titre,Texte,Thème
1,M. le président.,03 février 2022,1309,,,
2,M. le président.,03 février 2022,1309,PROCÈS-VERBAL,,
3,M. le président.,03 février 2022,1309,REMPLACEMENT D’UN SÉNATEUR DÉCÉDÉ,,
4,M. le président.,03 février 2022,1309,ORGANISATION DES TRAVAUX,,
5,M. le président.,03 février 2022,1309,QUESTIONS ORALES,,
6,M. le président.,03 février 2022,1309,QUESTIONS ORALES,,
7,M. Ronan Dantec.,03 février 2022,1309,QUESTIONS ORALES,,
8,M. le président.,03 février 2022,1310,QUESTIONS ORALES,,
9,"Mme Emmanuelle Wargon,",03 février 2022,1310,QUESTIONS ORALES,,
10,M. le président.,03 février 2022,1310,QUESTIONS ORALES,,
11,M. Ronan Dantec.,03 février 2022,1310,QUESTIONS ORALES,,
12,M. le président.,03 février 2022,1310,QUESTIONS ORALES,,
13,Mme Valérie Boyer.,03 février 2022,1310,QUESTIONS ORALES,,
14,M. le président.,03 février 2022,1310,QUESTIONS ORALES,,
15,"Mme Emmanuelle Wargon,",03 février 2022,1310,QUESTIONS ORALES,,
16,M. le président.,03 février 2022,1311,QUESTIONS ORALES,,
17,M. Laurent Burgoa.,03 février 2022,1311,QUESTIONS ORALES,,
18,M. le président.,03 février 2022,1311,QUESTIONS ORALES,,
19,"Mme Emmanuelle Wargon,",03 février 2022,1311,QUESTIONS ORALES,,
20,M. le président.,03 février 2022,1311,QUESTIONS ORALES,,
21,M. Laurent Burgoa.,03 février 2022,1311,QUESTIONS ORALES,,
22,M. le président.,03 février 2022,1312,QUESTIONS ORALES,,
23,M. Pierre-Antoine Levi.,03 février 2022,1312,QUESTIONS ORALES,,
24,M. le président.,03 février 2022,1312,QUESTIONS ORALES,,
25,"Mme Emmanuelle Wargon,",03 février 2022,1312,QUESTIONS ORALES,,
26,M. le président.,03 février 2022,1312,QUESTIONS ORALES,,
27,M. Pierre-Antoine Levi.,03 février 2022,1312,QUESTIONS ORALES,,
28,M. le président.,03 février 2022,1312,QUESTIONS ORALES,,
29,M. Patrick Chaize.,03 février 2022,1312,QUESTIONS ORALES,,
30,M. le président.,03 février 2022,1312,QUESTIONS ORALES,,
31,"Mme Emmanuelle Wargon,",03 février 2022,1313,QUESTIONS ORALES,,
32,M. le président.,03 février 2022,1313,QUESTIONS ORALES,,
33,M. Patrick Chaize.,03 février 2022,1313,QUESTIONS ORALES,,
34,M. le président.,03 février 2022,1313,QUESTIONS ORALES,,
35,Mme Sylvie Robert.,03 février 2022,1313,QUESTIONS ORALES,,
36,M. le président.,03 février 2022,1313,QUESTIONS ORALES,,
37,"Mme Emmanuelle Wargon,",03 février 2022,1313,QUESTIONS ORALES,,
38,M. le président.,03 février 2022,1314,QUESTIONS ORALES,,
39,Mme Sylvie Robert.,03 février 2022,1314,QUESTIONS ORALES,,
40,M. le président.,03 février 2022,1314,QUESTIONS ORALES,,
41,M. Stéphane Piednoir.,03 février 2022,1314,QUESTIONS ORALES,,
42,M. le président.,03 février 2022,1314,QUESTIONS ORALES,,
43,"Mme Emmanuelle Wargon,",03 février 2022,1314,QUESTIONS ORALES,,
44,M. le président.,03 février 2022,1314,QUESTIONS ORALES,,
45,M. Stéphane Piednoir.,03 février 2022,1314,QUESTIONS ORALES,,
46,M. le président.,03 février 2022,1315,QUESTIONS ORALES,,
47,M. Henri Cabanel.,03 février 2022,1315,QUESTIONS ORALES,,
48,M. le président.,03 février 2022,1315,QUESTIONS ORALES,,
49,"M. Joël Giraud,",03 février 2022,1315,QUESTIONS ORALES,,
50,M. le président.,03 février 2022,1315,QUESTIONS ORALES,,
51,M. Henri Cabanel.,03 février 2022,1315,QUESTIONS ORALES,,
52,M. le président.,03 février 2022,1315,QUESTIONS ORALES,,
53,Mme Martine Berthet.,03 février 2022,1315,QUESTIONS ORALES,,
54,M. le président.,03 février 2022,1316,QUESTIONS ORALES,,
55,"M. Joël Giraud,",03 février 2022,1316,QUESTIONS ORALES,,
56,M. le président.,03 février 2022,1316,QUESTIONS ORALES,,
57,Mme Martine Berthet.,03 février 2022,1316,QUESTIONS ORALES,,
58,M. le président.,03 février 2022,1316,QUESTIONS ORALES,,
59,Mme Monique Lubin.,03 février 2022,1316,QUESTIONS ORALES,,
60,M. le président.,03 février 2022,1317,QUESTIONS ORALES,,
61,"M. Joël Giraud,",03 février 2022,1317,QUESTIONS ORALES,,
62,M. le président.,03 février 2022,1317,QUESTIONS ORALES,,
63,M. Stéphane Demilly.,03 février 2022,1317,QUESTIONS ORALES,,
64,M. le président.,03 février 2022,1317,QUESTIONS ORALES,,
65,"M. Joël Giraud,",03 février 2022,1317,QUESTIONS ORALES,,
66,M. le président.,03 février 2022,1318,QUESTIONS ORALES,,
67,"M. Joël Giraud,",03 février 2022,1318,QUESTIONS ORALES,,
68,M. le président.,03 février 2022,1318,QUESTIONS ORALES,,
69,M. Jacques Le Nay.,03 février 2022,1318,QUESTIONS ORALES,,
70,M. le président.,03 février 2022,1318,QUESTIONS ORALES,,
71,"M. Joël Giraud,",03 février 2022,1318,QUESTIONS ORALES,,
72,M. le président.,03 février 2022,1319,QUESTIONS ORALES,,
73,Mme Martine Filleul.,03 février 2022,1319,QUESTIONS ORALES,,
74,M. le président.,03 février 2022,1319,QUESTIONS ORALES,,
75,"Mme Nathalie Elimas,",03 février 2022,1319,QUESTIONS ORALES,,
76,M. le président.,03 février 2022,1319,QUESTIONS ORALES,,
77,Mme Martine Filleul.,03 février 2022,1319,QUESTIONS ORALES,,
78,M. le président.,03 février 2022,1319,QUESTIONS ORALES,,
79,M. Serge Babary.,03 février 2022,1319,QUESTIONS ORALES,,
80,M. le président.,03 février 2022,1320,QUESTIONS ORALES,,
81,"Mme Nathalie Elimas,",03 février 2022,1320,QUESTIONS ORALES,,
82,M. le président.,03 février 2022,1320,QUESTIONS ORALES,,
83,M. Serge Babary.,03 février 2022,1320,QUESTIONS ORALES,,
84,M. le président.,03 février 2022,1320,QUESTIONS ORALES,,
85,M. Pierre Louault.,03 février 2022,1320,QUESTIONS ORALES,,
86,M. le président.,03 février 2022,1320,QUESTIONS ORALES,,
87,"Mme Nathalie Elimas,",03 février 2022,1320,QUESTIONS ORALES,,
88,M. le président.,03 février 2022,1321,QUESTIONS ORALES,,
89,M. Pierre Louault.,03 février 2022,1321,QUESTIONS ORALES,,
90,M. le président.,03 février 2022,1321,QUESTIONS ORALES,,
91,M. Daniel Gueret.,03 février 2022,1321,QUESTIONS ORALES,,
92,M. le président.,03 février 2022,1321,QUESTIONS ORALES,,
93,"Mme Nathalie Elimas,",03 février 2022,1321,QUESTIONS ORALES,,
94,M. le président.,03 février 2022,1321,QUESTIONS ORALES,,
95,Mme Catherine Belrhiti.,03 février 2022,1322,QUESTIONS ORALES,,
96,M. le président.,03 février 2022,1322,QUESTIONS ORALES,,
97,"Mme Nathalie Elimas,",03 février 2022,1322,QUESTIONS ORALES,,
98,M. le président.,03 février 2022,1322,QUESTIONS ORALES,,
99,Mme Catherine Belrhiti.,03 février 2022,1322,QUESTIONS ORALES,,
100,M. le président.,03 février 2022,1322,QUESTIONS ORALES,,
101,M. Alain Cadec.,03 février 2022,1322,QUESTIONS ORALES,,
102,M. le président.,03 février 2022,1323,QUESTIONS ORALES,,
103,"Mme Nathalie Elimas,",03 février 2022,1323,QUESTIONS ORALES,,
104,M. le président.,03 février 2022,1323,QUESTIONS ORALES,,
105,Mme Marie-Pierre Richer.,03 février 2022,1323,QUESTIONS ORALES,,
106,M. le président.,03 février 2022,1323,QUESTIONS ORALES,,
107,"Mme Nathalie Elimas,",03 février 2022,1323,QUESTIONS ORALES,,
108,M. le président.,03 février 2022,1324,QUESTIONS ORALES,,
109,Mme Marie-Pierre Richer.,03 février 2022,1324,QUESTIONS ORALES,,
110,M. le président.,03 février 2022,1324,QUESTIONS ORALES,,
111,Mme Nathalie Delattre.,03 février 2022,1324,QUESTIONS ORALES,,
112,M. le président.,03 février 2022,1324,QUESTIONS ORALES,,
113,Mme Nathalie Delattre.,03 février 2022,1324,QUESTIONS ORALES,,
114,M. le président.,03 février 2022,1324,QUESTIONS ORALES,,
115,"Mme Nathalie Elimas,",03 février 2022,1324,QUESTIONS ORALES,,
116,M. le président.,03 février 2022,1325,QUESTIONS ORALES,,
117,M. Rémy Pointereau.,03 février 2022,1325,QUESTIONS ORALES,,
118,M. le président.,03 février 2022,1325,QUESTIONS ORALES,,
119,"M. Adrien Taquet,",03 février 2022,1325,QUESTIONS ORALES,,
120,M. le président.,03 février 2022,1325,QUESTIONS ORALES,,
121,M. Rémy Pointereau.,03 février 2022,1326,QUESTIONS ORALES,,
122,M. le président.,03 février 2022,1326,QUESTIONS ORALES,,
123,M. Antoine Lefèvre.,03 février 2022,1326,QUESTIONS ORALES,,
124,M. le président.,03 février 2022,1326,QUESTIONS ORALES,,
125,"M. Adrien Taquet,",03 février 2022,1326,QUESTIONS ORALES,,
126,M. le président.,03 février 2022,1326,QUESTIONS ORALES,,
127,M. Antoine Lefèvre.,03 février 2022,1326,QUESTIONS ORALES,,
128,M. le président.,03 février 2022,1327,QUESTIONS ORALES,,
129,M. Franck Menonville.,03 février 2022,1327,QUESTIONS ORALES,,
130,M. le président.,03 février 2022,1327,QUESTIONS ORALES,,
131,"M. Adrien Taquet,",03 février 2022,1327,QUESTIONS ORALES,,
132,M. le président.,03 février 2022,1327,QUESTIONS ORALES,,
133,Mme Jocelyne Guidez.,03 février 2022,1327,QUESTIONS ORALES,,
134,M. le président.,03 février 2022,1328,QUESTIONS ORALES,,
135,"M. Adrien Taquet,",03 février 2022,1328,QUESTIONS ORALES,,
136,M. le président.,03 février 2022,1328,QUESTIONS ORALES,,
137,Mme Jocelyne Guidez.,03 février 2022,1328,QUESTIONS ORALES,,
138,M. le président.,03 février 2022,1328,QUESTIONS ORALES,,
139,M. le président.,03 février 2022,1328,QUESTIONS ORALES,,
140,M. Philippe Bonnecarrère.,03 février 2022,1328,QUESTIONS ORALES,,
141,M. le président.,03 février 2022,1329,QUESTIONS ORALES,,
142,"M. Adrien Taquet,",03 février 2022,1329,QUESTIONS ORALES,,
143,M. le président.,03 février 2022,1329,QUESTIONS ORALES,,
144,M. Philippe Bonnecarrère.,03 février 2022,1329,QUESTIONS ORALES,,
145,M. le président.,03 février 2022,1329,QUESTIONS ORALES,,
146,M. Thierry Meignen.,03 février 2022,1329,QUESTIONS ORALES,,
147,M. le président.,03 février 2022,1329,QUESTIONS ORALES,,
148,"M. Adrien Taquet,",03 février 2022,1329,QUESTIONS ORALES,,
149,M. le président.,03 février 2022,1330,QUESTIONS ORALES,,
150,Mme la présidente.,03 février 2022,1330,QUESTIONS ORALES,,
151,Mme la présidente.,03 février 2022,1330,COMMUNICATION RELATIVE À UNE COMMISSION MIXTE PARITAIRE,,
152,Mme la présidente.,03 février 2022,1330,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
153,"M. Guillaume Gontard,",03 février 2022,1330,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
154,Mme la présidente.,03 février 2022,1332,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
155,"Mme Brigitte Bourguignon,",03 février 2022,1332,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
156,Mme Marie-Noëlle Lienemann.,03 février 2022,1333,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
157,"Mme Brigitte Bourguignon,",03 février 2022,1333,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
158,Mme Marie-Noëlle Lienemann.,03 février 2022,1333,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
159,"Mme Brigitte Bourguignon,",03 février 2022,1333,QUELLE RÉGLEMENTATION POUR LES PRODUITS ISSUS DU CHANVRE ? Débat organisé à la demande du groupe Écologiste - Solidarité et Territoires,,
