Date_seances,Num_page,Titre,Texte,Thème
19 janvier 2022,664.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
19 octobre 2022,4028.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
16 novembre 2022,5524.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
23 novembre 2022,6448.0,QUESTIONS D’ACTUALITÉ AU GOUVERNEMENT,Après l’article 11 octies,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
01 décembre 2022,7427.0,LOI DE FINANCES POUR 2023,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
01 décembre 2022,7428.0,LOI DE FINANCES POUR 2023,,SUITE DE LA DISCUSSION D’UN PROJET DE LOI
07 décembre 2022,8125.0,QUESTIONS D’ACTUALITÉ  AU GOUVERNEMENT,,
